"code"@"val"
"RAD_O@RAD_I-LAB_I-LAB_O"@0.6712328767123288
"RAD_I@RAD_O-LAB_I-LAB_O"@0.7205882352941176
"LAB_I@RAD_O-RAD_I-LAB_O"@0.7577319587628866
"LAB_O@RAD_O-RAD_I-LAB_I"@0.7101449275362319
"RAD_O-RAD_I@LAB_I-LAB_O"@0.7205882352941176
"RAD_O-LAB_I@RAD_I-LAB_O"@0.9545454545454546
"RAD_I-LAB_I@RAD_O-LAB_O"@1
"RAD_O-LAB_O@RAD_I-LAB_I"@0.9483870967741935
"RAD_I-LAB_O@RAD_O-LAB_I"@0.9932432432432432
"LAB_I-LAB_O@RAD_O-RAD_I"@0.7577319587628866
"RAD_O-RAD_I-LAB_I@LAB_O"@1
"RAD_O-RAD_I-LAB_O@LAB_I"@0.9932432432432432
"RAD_O-LAB_I-LAB_O@RAD_I"@0.9545454545454546
"RAD_I-LAB_I-LAB_O@RAD_O"@1
"RAD_O@RAD_I-LAB_I-ANE_I"@0.5388127853881278
"RAD_I@RAD_O-LAB_I-ANE_I"@0.5784313725490197
"LAB_I@RAD_O-RAD_I-ANE_I"@0.6082474226804123
"ANE_I@RAD_O-RAD_I-LAB_I"@0.6145833333333334
"RAD_O-RAD_I@LAB_I-ANE_I"@0.5784313725490197
"RAD_O-LAB_I@RAD_I-ANE_I"@0.7662337662337663
"RAD_I-LAB_I@RAD_O-ANE_I"@0.8027210884353742
"RAD_O-ANE_I@RAD_I-LAB_I"@0.8872180451127819
"RAD_I-ANE_I@RAD_O-LAB_I"@0.944
"LAB_I-ANE_I@RAD_O-RAD_I"@0.7564102564102564
"RAD_O-RAD_I-LAB_I@ANE_I"@0.8027210884353742
"RAD_O-RAD_I-ANE_I@LAB_I"@0.944
"RAD_O-LAB_I-ANE_I@RAD_I"@0.9516129032258065
"RAD_I-LAB_I-ANE_I@RAD_O"@1
"RAD_O@RAD_I-LAB_I-ANE_O"@0.5388127853881278
"RAD_I@RAD_O-LAB_I-ANE_O"@0.5784313725490197
"LAB_I@RAD_O-RAD_I-ANE_O"@0.6082474226804123
"ANE_O@RAD_O-RAD_I-LAB_I"@0.6113989637305699
"RAD_O-RAD_I@LAB_I-ANE_O"@0.5784313725490197
"RAD_O-LAB_I@RAD_I-ANE_O"@0.7662337662337663
"RAD_I-LAB_I@RAD_O-ANE_O"@0.8027210884353742
"RAD_O-ANE_O@RAD_I-LAB_I"@0.8872180451127819
"RAD_I-ANE_O@RAD_O-LAB_I"@0.944
"LAB_I-ANE_O@RAD_O-RAD_I"@0.7515923566878981
"RAD_O-RAD_I-LAB_I@ANE_O"@0.8027210884353742
"RAD_O-RAD_I-ANE_O@LAB_I"@0.944
"RAD_O-LAB_I-ANE_O@RAD_I"@0.9516129032258065
"RAD_I-LAB_I-ANE_O@RAD_O"@1
"RAD_O@RAD_I-LAB_I-OPE_I"@0.6712328767123288
"RAD_I@RAD_O-LAB_I-OPE_I"@0.7205882352941176
"LAB_I@RAD_O-RAD_I-OPE_I"@0.7577319587628866
"OPE_I@RAD_O-RAD_I-LAB_I"@0.49328859060402686
"RAD_O-RAD_I@LAB_I-OPE_I"@0.7205882352941176
"RAD_O-LAB_I@RAD_I-OPE_I"@0.9545454545454546
"RAD_I-LAB_I@RAD_O-OPE_I"@1
"RAD_O-OPE_I@RAD_I-LAB_I"@0.6712328767123288
"RAD_I-OPE_I@RAD_O-LAB_I"@0.7205882352941176
"LAB_I-OPE_I@RAD_O-RAD_I"@0.7577319587628866
"RAD_O-RAD_I-LAB_I@OPE_I"@1
"RAD_O-RAD_I-OPE_I@LAB_I"@0.7205882352941176
"RAD_O-LAB_I-OPE_I@RAD_I"@0.9545454545454546
"RAD_I-LAB_I-OPE_I@RAD_O"@1
"RAD_O@RAD_I-LAB_O-ANE_I"@0.5388127853881278
"RAD_I@RAD_O-LAB_O-ANE_I"@0.5784313725490197
"LAB_O@RAD_O-RAD_I-ANE_I"@0.5700483091787439
"ANE_I@RAD_O-RAD_I-LAB_O"@0.6145833333333334
"RAD_O-RAD_I@LAB_O-ANE_I"@0.5784313725490197
"RAD_O-LAB_O@RAD_I-ANE_I"@0.7612903225806451
"RAD_I-LAB_O@RAD_O-ANE_I"@0.7972972972972973
"RAD_O-ANE_I@RAD_I-LAB_O"@0.8872180451127819
"RAD_I-ANE_I@RAD_O-LAB_O"@0.944
"LAB_O-ANE_I@RAD_O-RAD_I"@0.7023809523809523
"RAD_O-RAD_I-LAB_O@ANE_I"@0.7972972972972973
"RAD_O-RAD_I-ANE_I@LAB_O"@0.944
"RAD_O-LAB_O-ANE_I@RAD_I"@0.9516129032258065
"RAD_I-LAB_O-ANE_I@RAD_O"@1
"RAD_O@RAD_I-LAB_O-ANE_O"@0.5388127853881278
"RAD_I@RAD_O-LAB_O-ANE_O"@0.5784313725490197
"LAB_O@RAD_O-RAD_I-ANE_O"@0.5700483091787439
"ANE_O@RAD_O-RAD_I-LAB_O"@0.6113989637305699
"RAD_O-RAD_I@LAB_O-ANE_O"@0.5784313725490197
"RAD_O-LAB_O@RAD_I-ANE_O"@0.7612903225806451
"RAD_I-LAB_O@RAD_O-ANE_O"@0.7972972972972973
"RAD_O-ANE_O@RAD_I-LAB_O"@0.8872180451127819
"RAD_I-ANE_O@RAD_O-LAB_O"@0.944
