"code"@"val"
"ANE_O@RAD_O-ANE_I"@0.689119170984456
"RAD_O-ANE_I@ANE_O"@1
"RAD_O-ANE_O@ANE_I"@1
"ANE_I-ANE_O@RAD_O"@0.6927083333333334
"RAD_O@ANE_I-OPE_I"@0.6073059360730594
"ANE_I@RAD_O-OPE_I"@0.6927083333333334
"OPE_I@RAD_O-ANE_I"@0.4463087248322148
"RAD_O-ANE_I@OPE_I"@1
"RAD_O-OPE_I@ANE_I"@0.6073059360730594
"ANE_I-OPE_I@RAD_O"@0.6927083333333334
"RAD_O@ANE_O-OPE_I"@0.6073059360730594
"ANE_O@RAD_O-OPE_I"@0.689119170984456
"OPE_I@RAD_O-ANE_O"@0.4463087248322148
"RAD_O-ANE_O@OPE_I"@1
"RAD_O-OPE_I@ANE_O"@0.6073059360730594
"ANE_O-OPE_I@RAD_O"@0.689119170984456
"RAD_O@OPE_I-OPE_O"@0.3378995433789954
"OPE_I@RAD_O-OPE_O"@0.2483221476510067
"OPE_O@RAD_O-OPE_I"@0.8314606741573034
"RAD_O-OPE_I@OPE_O"@0.3378995433789954
"RAD_O-OPE_O@OPE_I"@1
"OPE_I-OPE_O@RAD_O"@0.8409090909090909
"RAD_I@LAB_I-LAB_O"@0.7205882352941176
"LAB_I@RAD_I-LAB_O"@0.7577319587628866
"LAB_O@RAD_I-LAB_I"@0.7101449275362319
"RAD_I-LAB_I@LAB_O"@1
"RAD_I-LAB_O@LAB_I"@0.9932432432432432
"LAB_I-LAB_O@RAD_I"@0.7577319587628866
"RAD_I@LAB_I-ANE_I"@0.5784313725490197
"LAB_I@RAD_I-ANE_I"@0.6082474226804123
"ANE_I@RAD_I-LAB_I"@0.6145833333333334
"RAD_I-LAB_I@ANE_I"@0.8027210884353742
"RAD_I-ANE_I@LAB_I"@0.944
"LAB_I-ANE_I@RAD_I"@0.7564102564102564
"RAD_I@LAB_I-ANE_O"@0.5784313725490197
"LAB_I@RAD_I-ANE_O"@0.6082474226804123
"ANE_O@RAD_I-LAB_I"@0.6113989637305699
"RAD_I-LAB_I@ANE_O"@0.8027210884353742
"RAD_I-ANE_O@LAB_I"@0.944
"LAB_I-ANE_O@RAD_I"@0.7515923566878981
"RAD_I@LAB_I-OPE_I"@0.7205882352941176
"LAB_I@RAD_I-OPE_I"@0.7577319587628866
"OPE_I@RAD_I-LAB_I"@0.49328859060402686
"RAD_I-LAB_I@OPE_I"@1
"RAD_I-OPE_I@LAB_I"@0.7205882352941176
"LAB_I-OPE_I@RAD_I"@0.7577319587628866
"RAD_I@LAB_O-ANE_I"@0.5784313725490197
"LAB_O@RAD_I-ANE_I"@0.5700483091787439
"ANE_I@RAD_I-LAB_O"@0.6145833333333334
"RAD_I-LAB_O@ANE_I"@0.7972972972972973
"RAD_I-ANE_I@LAB_O"@0.944
"LAB_O-ANE_I@RAD_I"@0.7023809523809523
"RAD_I@LAB_O-ANE_O"@0.5784313725490197
"LAB_O@RAD_I-ANE_O"@0.5700483091787439
"ANE_O@RAD_I-LAB_O"@0.6113989637305699
"RAD_I-LAB_O@ANE_O"@0.7972972972972973
"RAD_I-ANE_O@LAB_O"@0.944
"LAB_O-ANE_O@RAD_I"@0.6982248520710059
"RAD_I@LAB_O-OPE_I"@0.7254901960784313
"LAB_O@RAD_I-OPE_I"@0.714975845410628
"OPE_I@RAD_I-LAB_O"@0.4966442953020134
"RAD_I-LAB_O@OPE_I"@1
"RAD_I-OPE_I@LAB_O"@0.7254901960784313
"LAB_O-OPE_I@RAD_I"@0.714975845410628
"RAD_I@ANE_I-ANE_O"@0.6127450980392157
"ANE_I@RAD_I-ANE_O"@0.6510416666666666
"ANE_O@RAD_I-ANE_I"@0.6476683937823834
"RAD_I-ANE_I@ANE_O"@1
"RAD_I-ANE_O@ANE_I"@1
"ANE_I-ANE_O@RAD_I"@0.6510416666666666
"RAD_I@ANE_I-OPE_I"@0.6127450980392157
"ANE_I@RAD_I-OPE_I"@0.6510416666666666
"OPE_I@RAD_I-ANE_I"@0.41946308724832215
"RAD_I-ANE_I@OPE_I"@1
"RAD_I-OPE_I@ANE_I"@0.6127450980392157
"ANE_I-OPE_I@RAD_I"@0.6510416666666666
"RAD_I@ANE_O-OPE_I"@0.6127450980392157
"ANE_O@RAD_I-OPE_I"@0.6476683937823834
"OPE_I@RAD_I-ANE_O"@0.41946308724832215
"RAD_I-ANE_O@OPE_I"@1
"RAD_I-OPE_I@ANE_O"@0.6127450980392157
"ANE_O-OPE_I@RAD_I"@0.6476683937823834
"RAD_I@OPE_I-OPE_O"@0.3480392156862745
"OPE_I@RAD_I-OPE_O"@0.23825503355704697
"OPE_O@RAD_I-OPE_I"@0.797752808988764
"RAD_I-OPE_I@OPE_O"@0.3480392156862745
"RAD_I-OPE_O@OPE_I"@1
"OPE_I-OPE_O@RAD_I"@0.8068181818181818
"LAB_I@LAB_O-ANE_I"@0.8041237113402062
"LAB_O@LAB_I-ANE_I"@0.7536231884057971
"ANE_I@LAB_I-LAB_O"@0.8125
"LAB_I-LAB_O@ANE_I"@0.8041237113402062
"LAB_I-ANE_I@LAB_O"@1
"LAB_O-ANE_I@LAB_I"@0.9285714285714286
"LAB_I@LAB_O-ANE_O"@0.8092783505154639
"LAB_O@LAB_I-ANE_O"@0.7584541062801933
"ANE_O@LAB_I-LAB_O"@0.8134715025906736
"LAB_I-LAB_O@ANE_O"@0.8092783505154639
"LAB_I-ANE_O@LAB_O"@1
"LAB_O-ANE_O@LAB_I"@0.9289940828402367
"LAB_I@LAB_O-OPE_I"@1
"LAB_O@LAB_I-OPE_I"@0.9371980676328503
"OPE_I@LAB_I-LAB_O"@0.6510067114093959
"LAB_I-LAB_O@OPE_I"@1
"LAB_I-OPE_I@LAB_O"@1
"LAB_O-OPE_I@LAB_I"@0.9371980676328503
"LAB_I@ANE_I-ANE_O"@0.8041237113402062
"ANE_I@LAB_I-ANE_O"@0.8125
"ANE_O@LAB_I-ANE_I"@0.8082901554404145
"LAB_I-ANE_I@ANE_O"@1
"LAB_I-ANE_O@ANE_I"@0.9936305732484076
"ANE_I-ANE_O@LAB_I"@0.8125
"LAB_I@ANE_I-OPE_I"@0.8041237113402062
"ANE_I@LAB_I-OPE_I"@0.8125
"OPE_I@LAB_I-ANE_I"@0.5234899328859061
"LAB_I-ANE_I@OPE_I"@1
"LAB_I-OPE_I@ANE_I"@0.8041237113402062
"ANE_I-OPE_I@LAB_I"@0.8125
"LAB_I@ANE_O-OPE_I"@0.8092783505154639
"ANE_O@LAB_I-OPE_I"@0.8134715025906736
"OPE_I@LAB_I-ANE_O"@0.5268456375838926
"LAB_I-ANE_O@OPE_I"@1
"LAB_I-OPE_I@ANE_O"@0.8092783505154639
"ANE_O-OPE_I@LAB_I"@0.8134715025906736
"LAB_O@ANE_I-ANE_O"@0.8115942028985508
"ANE_I@LAB_O-ANE_O"@0.875
"ANE_O@LAB_O-ANE_I"@0.8704663212435233
"LAB_O-ANE_I@ANE_O"@1
"LAB_O-ANE_O@ANE_I"@0.9940828402366864
"ANE_I-ANE_O@LAB_O"@0.875
"LAB_O@ANE_I-OPE_I"@0.8115942028985508
"ANE_I@LAB_O-OPE_I"@0.875
"OPE_I@LAB_O-ANE_I"@0.5637583892617449
"LAB_O-ANE_I@OPE_I"@1
"LAB_O-OPE_I@ANE_I"@0.8115942028985508
"ANE_I-OPE_I@LAB_O"@0.875
"LAB_O@ANE_O-OPE_I"@0.8164251207729468
"ANE_O@LAB_O-OPE_I"@0.8756476683937824
"OPE_I@LAB_O-ANE_O"@0.5671140939597316
"LAB_O-ANE_O@OPE_I"@1
"LAB_O-OPE_I@ANE_O"@0.8164251207729468
"ANE_O-OPE_I@LAB_O"@0.8756476683937824
"LAB_O@OPE_I-OPE_O"@0.2946859903381642
"OPE_I@LAB_O-OPE_O"@0.20469798657718122
"OPE_O@LAB_O-OPE_I"@0.6853932584269663
"LAB_O-OPE_I@OPE_O"@0.2946859903381642
"LAB_O-OPE_O@OPE_I"@1
"OPE_I-OPE_O@LAB_O"@0.6931818181818182
"ANE_I@ANE_O-OPE_I"@1
"ANE_O@ANE_I-OPE_I"@0.9948186528497409
"OPE_I@ANE_I-ANE_O"@0.6442953020134228
"ANE_I-ANE_O@OPE_I"@1
"ANE_I-OPE_I@ANE_O"@1
"ANE_O-OPE_I@ANE_I"@0.9948186528497409
"OPE_I@ADM_I-ADM_O"@0.2348993288590604
"ADM_I@OPE_I-ADM_O"@1
"ADM_O@OPE_I-ADM_I"@0.9859154929577465
"OPE_I-ADM_I@ADM_O"@1
"OPE_I-ADM_O@ADM_I"@0.9859154929577465
"ADM_I-ADM_O@OPE_I"@1
